timestamp,open_time,symbol,open,high,low,close,volume_contracts,volume_base,volume_quote,confirm,source_record_id
2026-05-18T08:00:00Z,1779091200000,BTCUSDT,77036.9,77373.7,76634.8,77253.6,976801.49,9768.0149,752154193.476,1,okx:BTC-USDT-SWAP:1779091200000
2026-05-18T12:00:00Z,1779105600000,BTCUSDT,77253.7,77772.6,76018,76384,3904557.53,39045.5753,2998652341.21075,1,okx:BTC-USDT-SWAP:1779105600000
2026-05-18T16:00:00Z,1779120000000,BTCUSDT,76384,76980,76111,76907.5,1684469.43,16844.6943,1289246436.82856,1,okx:BTC-USDT-SWAP:1779120000000
2026-05-18T20:00:00Z,1779134400000,BTCUSDT,76907.6,77194.9,76766.3,76962.2,815297.82,8152.9782,627841800.26104,1,okx:BTC-USDT-SWAP:1779134400000
2026-05-19T00:00:00Z,1779148800000,BTCUSDT,76962.2,77379.9,76432,76753.8,1064754.95,10647.5495,818561715.41254,1,okx:BTC-USDT-SWAP:1779148800000
2026-05-19T04:00:00Z,1779163200000,BTCUSDT,76753.8,77242.3,76604.4,77194.1,791583.46,7915.8346,609126853.89491,1,okx:BTC-USDT-SWAP:1779163200000
2026-05-19T08:00:00Z,1779177600000,BTCUSDT,77194.1,77288,76601,76678.6,1165781.11,11657.8111,896178001.57441,1,okx:BTC-USDT-SWAP:1779177600000
2026-05-19T12:00:00Z,1779192000000,BTCUSDT,76678.7,77026.2,76116,76498.2,1986155.35,19861.5535,1521280145.61794,1,okx:BTC-USDT-SWAP:1779192000000
2026-05-19T16:00:00Z,1779206400000,BTCUSDT,76498.3,77043.5,76381.4,76785,924747.89,9247.4789,710222693.16677,1,okx:BTC-USDT-SWAP:1779206400000
2026-05-19T20:00:00Z,1779220800000,BTCUSDT,76785.4,77011.5,76612.8,76800,458499.26,4584.9926,352257630.58772,1,okx:BTC-USDT-SWAP:1779220800000
2026-05-20T00:00:00Z,1779235200000,BTCUSDT,76799.9,76891.7,76469,76688.1,772609.95,7726.0995,592396040.58775,1,okx:BTC-USDT-SWAP:1779235200000
2026-05-20T04:00:00Z,1779249600000,BTCUSDT,76688.1,77450,76650,77246,1138346.4,11383.464,878283298.23964,1,okx:BTC-USDT-SWAP:1779249600000
2026-05-20T08:00:00Z,1779264000000,BTCUSDT,77246,77627.5,77161.8,77346.1,972196.52,9721.9652,752767264.77116,1,okx:BTC-USDT-SWAP:1779264000000
2026-05-20T12:00:00Z,1779278400000,BTCUSDT,77346,77830.7,76858.2,77424.6,2463289.26,24632.8926,1905450266.66182,1,okx:BTC-USDT-SWAP:1779278400000
2026-05-20T16:00:00Z,1779292800000,BTCUSDT,77424.6,77690,76981.5,77635.2,1098044.49,10980.4449,849771354.20837,1,okx:BTC-USDT-SWAP:1779292800000
2026-05-20T20:00:00Z,1779307200000,BTCUSDT,77635.1,77730,77180.1,77512.3,625366.72,6253.6672,484556817.05402,1,okx:BTC-USDT-SWAP:1779307200000
2026-05-21T00:00:00Z,1779321600000,BTCUSDT,77512.4,78161.5,77476.1,78033.1,1164592,11645.92,907223535.52228,1,okx:BTC-USDT-SWAP:1779321600000
2026-05-21T04:00:00Z,1779336000000,BTCUSDT,78033.2,78130.6,77457.4,77848.5,993275.71,9932.7571,772281647.74287,1,okx:BTC-USDT-SWAP:1779336000000
2026-05-21T08:00:00Z,1779350400000,BTCUSDT,77848.5,78155,77116.7,77168.6,1538793.89,15387.9389,1193536689.72176,1,okx:BTC-USDT-SWAP:1779350400000
2026-05-21T12:00:00Z,1779364800000,BTCUSDT,77168.7,77379.8,76688.2,77223.7,1963496.87,19634.9687,1513124564.9248,1,okx:BTC-USDT-SWAP:1779364800000
2026-05-21T16:00:00Z,1779379200000,BTCUSDT,77223.7,78056,76970.6,77653.4,1968479.34,19684.7934,1527709525.45086,1,okx:BTC-USDT-SWAP:1779379200000
2026-05-21T20:00:00Z,1779393600000,BTCUSDT,77653.4,77776,77487.2,77583,387773.03,3877.7303,301118930.88931,1,okx:BTC-USDT-SWAP:1779393600000
2026-05-22T00:00:00Z,1779408000000,BTCUSDT,77583.1,77776,77288,77739.9,592336.72,5923.3672,459300055.05257,1,okx:BTC-USDT-SWAP:1779408000000
2026-05-22T04:00:00Z,1779422400000,BTCUSDT,77739.9,77866.6,77220,77369.8,777413.94,7774.1394,602499654.33766,1,okx:BTC-USDT-SWAP:1779422400000
2026-05-22T08:00:00Z,1779436800000,BTCUSDT,77369.8,77511.1,77140,77399.9,640866.48,6408.6648,495300922.91048,1,okx:BTC-USDT-SWAP:1779436800000
